,seqNum,date,time,askPrice5,askPrice4,askPrice3,askPrice2,askPrice1,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,askSize5,askSize4,askSize3,askSize2,askSize1,bidSize1,bidSize2,bidSize3,bidSize4,bidSize5,deriveFlag,deriveBuyPrice,deriveSellPrice,deriveBuyQty,deriveSellQty
3353,496335,2019-04-01,92053315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,24950,18,2
3354,496535,2019-04-01,92053940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,24950,18,2
3355,496776,2019-04-01,92055190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,24950,18,2
3356,496998,2019-04-01,92056065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,18,59
3357,497058,2019-04-01,92056190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3358,497387,2019-04-01,92057315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3359,497428,2019-04-01,92057440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3360,497518,2019-04-01,92057690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3361,497597,2019-04-01,92057940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3362,497669,2019-04-01,92058190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3363,497710,2019-04-01,92058315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24850,25000,27,50
3364,498324,2019-04-01,92100315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3365,499359,2019-04-01,92103440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3366,499394,2019-04-01,92103565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3367,499467,2019-04-01,92103815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3368,499510,2019-04-01,92104065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3369,499590,2019-04-01,92104315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3370,499635,2019-04-01,92104440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3371,500346,2019-04-01,92107065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3372,500949,2019-04-01,92109440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3373,501014,2019-04-01,92109690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3374,501088,2019-04-01,92109940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3375,501141,2019-04-01,92110190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3376,501154,2019-04-01,92110315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3377,501211,2019-04-01,92110565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3378,501931,2019-04-01,92113190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3379,502576,2019-04-01,92115565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3380,502606,2019-04-01,92115690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3381,502636,2019-04-01,92115815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3382,502700,2019-04-01,92116065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3383,502765,2019-04-01,92116315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3384,502805,2019-04-01,92116440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3385,502897,2019-04-01,92116690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3386,503013,2019-04-01,92117190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3387,503904,2019-04-01,92121565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3388,503925,2019-04-01,92121690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3389,503986,2019-04-01,92121940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3390,504089,2019-04-01,92122190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3391,504136,2019-04-01,92122315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3392,504193,2019-04-01,92122565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3393,504244,2019-04-01,92122940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3394,504305,2019-04-01,92123190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3395,504498,2019-04-01,92123690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,95,161,142,176,181,146,1,24900,25000,6,50
3396,504546,2019-04-01,92123815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3397,505275,2019-04-01,92126315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3398,505306,2019-04-01,92126440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,86,68,152,165,96,161,142,156,161,126,1,24900,25000,6,50
3399,505355,2019-04-01,92126565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,86,68,172,165,96,161,142,176,161,126,1,24900,25000,6,50
3400,505427,2019-04-01,92126690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,86,88,172,165,96,161,142,176,181,126,1,24900,25000,6,50
3401,505468,2019-04-01,92126815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3402,505659,2019-04-01,92127565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3403,505751,2019-04-01,92127815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3404,505856,2019-04-01,92128065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3405,505923,2019-04-01,92128190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3406,505964,2019-04-01,92128315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3407,506011,2019-04-01,92128440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3408,506117,2019-04-01,92128690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3409,507530,2019-04-01,92133690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3410,507581,2019-04-01,92133940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3411,507630,2019-04-01,92134190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3412,507666,2019-04-01,92134440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3413,507689,2019-04-01,92134565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3414,507762,2019-04-01,92134815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3415,508458,2019-04-01,92138065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,6
3416,508492,2019-04-01,92138190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,6
3417,508821,2019-04-01,92139815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3418,508930,2019-04-01,92140065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3419,509023,2019-04-01,92140315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3420,509104,2019-04-01,92140565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3421,509143,2019-04-01,92140690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3422,509183,2019-04-01,92140940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3423,509247,2019-04-01,92141190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,12
3424,509945,2019-04-01,92143815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,24950,6,6
3425,510007,2019-04-01,92143940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,59
3426,510069,2019-04-01,92144065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3427,510601,2019-04-01,92145940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3428,510652,2019-04-01,92146190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3429,510712,2019-04-01,92146440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3430,510748,2019-04-01,92146565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3431,510819,2019-04-01,92146815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,172,165,96,161,142,176,181,146,1,24900,25000,6,50
3432,510840,2019-04-01,92146940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,161,142,176,181,146,1,24900,25000,6,50
3433,510882,2019-04-01,92147065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,161,142,176,181,146,1,24900,25000,6,50
3434,512187,2019-04-01,92151440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3435,512221,2019-04-01,92151565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3436,512621,2019-04-01,92152940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3437,512682,2019-04-01,92153190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3438,512712,2019-04-01,92153315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3439,512744,2019-04-01,92153440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3440,512786,2019-04-01,92153565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3441,512896,2019-04-01,92153815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3442,512994,2019-04-01,92154065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3443,513638,2019-04-01,92156940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3444,514248,2019-04-01,92159065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3445,514320,2019-04-01,92159315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3446,514362,2019-04-01,92159565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3447,514390,2019-04-01,92159690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3448,514450,2019-04-01,92159940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3449,514515,2019-04-01,92200190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3450,514586,2019-04-01,92200440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,50
3451,515463,2019-04-01,92204190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,58
3452,515488,2019-04-01,92204315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,58
3453,516075,2019-04-01,92206190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,6,58
3454,516206,2019-04-01,92206440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,8,58
3455,516254,2019-04-01,92206565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,8,58
3456,516316,2019-04-01,92206815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,8,58
3457,516378,2019-04-01,92207065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,10,58
3458,516473,2019-04-01,92207315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,12,58
3459,516564,2019-04-01,92207565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,96,141,142,176,181,146,1,24900,25000,12,58
3460,516764,2019-04-01,92208190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,12,58
3461,517191,2019-04-01,92209440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3462,517922,2019-04-01,92212315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3463,517960,2019-04-01,92212440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3464,518034,2019-04-01,92212690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3465,518108,2019-04-01,92212940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3466,518175,2019-04-01,92213190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3467,518208,2019-04-01,92213315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3468,518280,2019-04-01,92213565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3469,518379,2019-04-01,92214065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3470,518455,2019-04-01,92214315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3471,519498,2019-04-01,92218440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3472,519542,2019-04-01,92218565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3473,519620,2019-04-01,92218815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3474,519683,2019-04-01,92219065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3475,519750,2019-04-01,92219315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3476,519795,2019-04-01,92219440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,58
3477,520024,2019-04-01,92220565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,57
3478,520252,2019-04-01,92221565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,141,142,176,181,146,1,24900,25000,14,57
3479,520459,2019-04-01,92222440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3480,521437,2019-04-01,92225565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3481,521526,2019-04-01,92225815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3482,521667,2019-04-01,92226315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3483,521706,2019-04-01,92226440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3484,521781,2019-04-01,92226690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3485,521852,2019-04-01,92226940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3486,523195,2019-04-01,92231440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3487,523231,2019-04-01,92231565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3488,523273,2019-04-01,92231690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3489,523342,2019-04-01,92231940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3490,523373,2019-04-01,92232065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3491,523409,2019-04-01,92232190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,14,57
3492,523443,2019-04-01,92232315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,6,57
3493,523486,2019-04-01,92232440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,6,57
3494,523536,2019-04-01,92232565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,6,57
3495,523614,2019-04-01,92232815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,164,173,98,142,142,176,181,146,1,24900,25000,6,57
3496,523793,2019-04-01,92233440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,98,142,142,176,181,146,1,24900,25000,6,57
3497,524532,2019-04-01,92236190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,174,98,142,142,176,181,146,1,24900,25000,6,57
3498,524982,2019-04-01,92237565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,174,98,142,142,176,181,146,1,24900,25000,6,57
3499,525025,2019-04-01,92237815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,174,98,142,142,176,181,146,1,24900,25000,6,57
3500,525109,2019-04-01,92238065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,174,98,142,142,176,181,146,1,24900,25000,6,57
3501,525164,2019-04-01,92238315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,174,98,142,142,176,181,146,1,24900,25000,6,57
3502,525199,2019-04-01,92238440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,96,142,142,176,181,146,1,24900,25000,6,49
3503,525244,2019-04-01,92238565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,98,142,142,176,181,146,1,24900,25000,6,49
3504,525273,2019-04-01,92238690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,6,49
3505,525814,2019-04-01,92240315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,8,49
3506,525896,2019-04-01,92240565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,10,49
3507,526015,2019-04-01,92240940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,12,49
3508,526115,2019-04-01,92241315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,14,49
3509,526325,2019-04-01,92241815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,91,142,142,176,181,146,1,24900,25000,14,49
3510,526439,2019-04-01,92242190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,87,142,142,176,181,146,1,24900,25000,14,49
3511,526478,2019-04-01,92242315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,81,142,142,176,181,146,1,24900,25000,14,49
3512,526561,2019-04-01,92242565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,77,142,142,176,181,146,1,24900,25000,14,49
3513,526590,2019-04-01,92242690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,76,142,142,176,181,146,1,24900,25000,14,49
3514,526617,2019-04-01,92242815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,77,142,142,176,181,146,1,24900,25000,14,49
3515,526720,2019-04-01,92243190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,71,142,142,176,181,146,1,24900,25000,14,49
3516,526738,2019-04-01,92243315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,105,89,164,173,70,142,142,176,181,146,1,24900,25000,14,49
3517,526769,2019-04-01,92243440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,142,176,181,146,1,24900,25000,14,49
3518,526845,2019-04-01,92243690,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,142,176,181,146,1,24900,25000,14,49
3519,526958,2019-04-01,92243940,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,142,176,181,146,1,24900,25000,14,49
3520,526982,2019-04-01,92244065,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3521,527034,2019-04-01,92244190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3522,527114,2019-04-01,92244440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3523,527152,2019-04-01,92244565,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3524,527199,2019-04-01,92244815,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3525,527291,2019-04-01,92245190,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,67,142,136,176,181,146,1,24900,25000,14,49
3526,527324,2019-04-01,92245315,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,68,142,136,176,181,146,1,24900,25000,14,49
3527,527360,2019-04-01,92245440,25150,25100,25050,25000,24950,24900,24850,24800,24750,24700,106,88,172,165,67,142,136,176,181,146,1,24900,25000,14,49
